,0
1363,12.521981322562505
1364,13.05301544288996
1365,12.429220196836383
1366,12.384223015005313
1367,11.418625774449598
1368,11.669937760751914
1369,11.326607934898927
1370,12.02874460037869
1371,10.97679912709094
1372,12.377927112974284
1373,11.964007453736912
1374,11.626263078808801
1375,11.561725152903833
1376,11.74006900564972
1377,12.429220196836383
1378,11.820417517632333
1379,12.84132849667433
1380,11.782960235741939
1381,12.367345048436391
1382,11.728044909070785
1383,11.719947764402807
1384,12.001511614739405
1385,12.415437707935368
1386,12.546871224308068
1387,11.982935344196433
1388,11.83138646878959
1389,11.835016210489899
1390,11.831022768939789
1391,11.695255355062795
1392,12.170450649220749
1393,12.174994689959313
1394,12.552930054797935
1395,11.561725152903833
1396,12.524530013005734
1397,11.798111925972618
1398,11.626263078808801
1399,11.74006900564972
1400,12.278397958261774
1401,12.345838935721968
1402,11.849404844423074
1403,11.407576060361786
1404,12.456835254920371
1405,12.240478903153711
1406,12.077676615757813
1407,11.715874472198905
1408,12.73670383776449
1409,11.728044909070785
1410,12.314931534737134
1411,12.100161978566867
1412,11.755879486687116
1413,11.824087219587643
1414,12.524420916542532
1415,11.87757552297847
1416,11.863589378812122
1417,12.509877789891931
1418,11.849404844423074
1419,11.686887175419702
1420,12.116700301832573
1421,12.165984756488543
1422,11.87583791515714
1423,11.07443600653965
1424,12.136191879981927
1425,11.982935344196433
1426,12.066816325306588
1427,11.699413330633599
1428,12.885673487343764
1429,11.916395250412128
1430,12.190964083849375
1431,12.160033942617156
1432,11.913719681428494
1433,12.644330802262578
1434,11.703554089007538
1435,12.098493002763465
1436,11.767575435251748
1437,11.969723533345908
1438,12.388398368982115
1439,11.626263078808801
1440,11.429554725537322
1441,11.820417517632333
1442,12.567554517655415
1443,11.884495917930655
1444,11.344518647594766
1445,12.128116509451258
1446,12.07254696717504
1447,12.25486757159303
1448,12.493133274926212
1449,11.864469267087891
1450,11.901590234400047
